key,name,cap,document_date,url,header,cash_flow,dollar_sign,average volume,EMA traded dollar amount,points
ARR,AMERICAN RARE EARTHS LIMITED,64890878,2023-04-24T17:58:18+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45nyn1cs96zf66.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,13465000.0,$A,797493,108638.04036678956,7
AQC,AUSTRALIAN PACIFIC COAL LIMITED,38204205,2023-04-28T19:12:33+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5wpdcbrfrk0.pdf,Quarterly Activities and Cashflow Reports,13384000.0,$A,289437,44664.0008077729,5
DRX,DIATREME RESOURCES LIMITED,100703496,2023-04-26T14:31:00+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p096v9yh6x2q.pdf,Appendix 5B Cash Flow Report,13273000.0,$A,1317124,31679.767795290296,5
DKM,DUKETON MINING LIMITED,43952482,2023-04-13T20:58:59+1000,https://announcements.asx.com.au/asxpdf/20230414/pdf/45nmtsmmqz3tw8.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,13244000.0,$A,63201,18870.347134658816,4
KGL,KGL RESOURCES LIMITED,56161894,2023-04-26T09:07:41+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzpsy6z2njn4.pdf,March 2023 Quarterly Activities and Cashflow Report,13201000.0,$A,456971,66861.33385786107,6
MOZ,MOSAIC BRANDS LIMITED,32102592,2023-04-28T16:58:55+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5g4r8cgdvz7.pdf,MOZ - Activity statement and Appendix 4C - Q3FY23,12877000.0,$A,47190,8415.807699700707,2
RXM,REX MINERALS LIMITED,139305083,2023-04-28T11:16:32+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p48g50qq0940.pdf,Monthly Activities/Appendix 5B Cash Flow Report,12809000.0,$A,328950,70983.54477293431,6
VHT,VOLPARA HEALTH TECHNOLOGIES LIMITED,186953356,2023-04-28T05:10:00+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p32lhv4h91w4.pdf,Appendix 4C - Q4FY23 Quarterly Cash Flow Report,12711000.0,$NZ,184024,128232.96969708681,7
HAW,HAWTHORN RESOURCES LIMITED,43552030,2023-04-18T16:20:52+1000,https://announcements.asx.com.au/asxpdf/20230418/pdf/45ns0kbgl3k0zq.pdf,HAW Quarterly Activities and Cashflow Report - Mar23,12485000.0,$A,301275,64783.34846548662,6
MRR,MINREX RESOURCES LIMITED,14103278,2023-04-28T00:50:40+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p33kps37t3bx.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,12420000.0,$A,1861799,21815.211532392626,4
BTN,BUTN LIMITED,35863143,2023-04-26T09:27:35+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzsv3gztkhgd.pdf,Appendix 4C Cash Flow Report,12418000.0,$A,53413,26265.098065445487,5
LGP,LITTLE GREEN PHARMA LTD,49313522,2023-04-27T07:46:35+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p11gm08vdwm7.pdf,Quarterly Activities Report & Appendix 4C,12400000.0,$A,113184,19282.94953932222,4
EZZ,EZZ LIFE SCIENCE HOLDINGS LIMITED,24555375,2023-04-27T09:02:18+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1g0gnckvkwq.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,12346000.0,$A,23070,12156.793063146542,3
MNB,MINBOS RESOURCES LIMITED,87036043,2023-04-28T15:19:30+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4zvrym2d3cm.pdf,Quarterly Cashflow Report,12320000.0,$A,1304467,152927.3897211153,8
TSI,TOP SHELF INTERNATIONAL HOLDINGS LTD,19779840,2023-04-28T11:20:54+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p49037syzy49.pdf,FY23 Q3 Quarterly Report and Appendix 4C,12312000.0,$A,363094,72532.8234941976,6
ACW,ACTINOGEN MEDICAL LIMITED,81731347,2023-04-24T08:58:54+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45nxvbnc9glxkg.pdf,Quarterly Activity Report & Appendix 4C,12271000.0,$A,736009,38276.223096255744,5
ORN,ORION MINERALS LTD,101646874,2023-04-26T14:12:37+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p08gjph8vh1l.pdf,Quarterly Cashflow Report,12176000.0,$A,346142,7809.118831547063,2
TEG,TRIANGLE ENERGY (GLOBAL) LIMITED,21326725,2023-05-02T11:03:13+1000,https://announcements.asx.com.au/asxpdf/20230502/pdf/05p9078ncdwb1m.pdf,Appendix 5B - Updated Form,12174000.0,$A,1309772,24155.640739662667,4
CSS,CLEAN SEAS SEAFOOD LIMITED,83572204,2022-10-24T10:06:53+1100,https://announcements.asx.com.au/asxpdf/20221024/pdf/45gnglb0gx8gxm.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,12161000.0,$A,75552,38022.31439589959,5
CAY,CANYON RESOURCES LIMITED,66024823,2023-04-26T09:34:47+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nztx3jcbb877.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,12061000.0,$A,1450816,82755.18009827673,6
TGN,TUNGSTEN MINING NL,70777284,2023-04-27T17:40:16+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p2kfl7byyj0x.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,12051000.0,$A,69577,6881.18706071909,2
MGV,MUSGRAVE MINERALS LIMITED,180318424,2023-04-28T08:12:07+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3614jb7bbp6.pdf,Quarterly Activities & Cashflow Report,11815000.0,$A,1490340,455423.65426615527,10
EXR,ELIXIR ENERGY LIMITED,78469609,2023-04-21T12:39:54+1000,https://announcements.asx.com.au/asxpdf/20230421/pdf/45nwd68s9qwlyt.pdf,Quarterly Activities Report and Appendix 5B March 2023,11779000.0,$A,952456,97169.72300286165,7
PYC,PYC THERAPEUTICS LIMITED,187907692,2023-04-28T09:04:51+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3ksdpnnymbs.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,11607000.0,$A,1258240,90190.64803674271,6
BSA,BSA LIMITED,44335568,2023-04-28T15:36:16+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p51h80x7wg61.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,11588000.0,$A,4922,2120.1196434547296,1
MMI,METRO MINING LIMITED,87276593,2023-04-28T17:13:04+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5k7f51ncvs9.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,11561000.0,$A,5463712,84201.3563544361,6
VR1,VECTION TECHNOLOGIES LTD,45063559,2023-04-30T22:24:10+1000,https://announcements.asx.com.au/asxpdf/20230501/pdf/05p7ds0mg05m1c.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,11422000.0,$A,653433,27842.598794400215,5
SWF,SELFWEALTH LIMITED,34344638,2023-04-20T08:26:11+1000,https://announcements.asx.com.au/asxpdf/20230420/pdf/45ntt20mln6xq0.pdf,Quarterly Activities Report and Appendix 4C,11414000.0,$A,126522,22573.121495897038,4
LEG,LEGEND MINING LIMITED,127664996,2023-04-18T11:43:57+1000,https://announcements.asx.com.au/asxpdf/20230418/pdf/45nrmh91f9k4b9.pdf,March 2023 Quarterly Cashflow Report,11343000.0,$A,988772,51269.64816881694,5
EL8,ELEVATE URANIUM LTD,96423501,2023-04-28T09:36:12+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3vbzr1g1n5t.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,11321000.0,$A,590866,201211.99565010585,8
ADR,ADHERIUM LIMITED,17487534,2023-04-27T09:56:36+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1t8q0pd7lc4.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,11186000.0,$A,4564342,10857.749683018643,2
ALC,ALCIDION GROUP LIMITED,120466560,2023-04-27T08:59:31+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1fgywh7vjz6.pdf,Q3 FY23 Quarterly Activities Report and Appendix 4C,11087000.0,$A,1370359,147122.8982752504,7
PET,PHOSLOCK ENVIRONMENTAL TECHNOLOGIES LIMITED,9365858,2023-04-28T10:16:52+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p446dprntw20.pdf,Appendix 4C Quarterly (Q1 2023) and Business Update,11023000.0,$A,1038256,17096.501890592554,3
SLS,SOLSTICE MINERALS LIMITED,13037285,2023-04-18T09:00:32+1000,https://announcements.asx.com.au/asxpdf/20230418/pdf/45nrbthqwbwkc4.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,10914000.0,$A,244247,38657.5524316364,5
SHE,STONEHORSE ENERGY LIMITED,10266901,2023-04-28T08:16:46+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p365582bwyx1.pdf,Quarterly Activity and Cashflow Report,10580000.0,$A,359087,4784.018393380978,2
GTG,GENETIC TECHNOLOGIES LIMITED,34624974,2023-04-27T08:57:45+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1dyr1snbm65.pdf,Appendix 4C & Quarterly Activities Report - March 2023,10481000.0,$A,1225044,3931.274042156315,2
CVV,CARAVEL MINERALS LIMITED,112608328,2023-04-28T09:29:23+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3sgnbg39rz4.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,10454000.0,$A,299738,93964.20534042524,6
AUT,AUTECO MINERALS LTD,64759416,2023-04-28T23:03:06+1000,https://announcements.asx.com.au/asxpdf/20230501/pdf/05p6q7c7kcggrk.pdf,Appendix 5B Cash Flow Report,10434000.0,$A,1283137,33916.65604698928,5
EMV,EMVISION MEDICAL DEVICES LTD,103627239,2023-04-26T22:57:17+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p0wlpty0fg3g.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,10372000.0,$A,30305,36389.360373926975,5
FDR,FINDER ENERGY HOLDINGS LIMITED,12600000,2023-04-27T23:21:06+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2ycpsp62cjc.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,10175000.0,$A,112352,10121.657725599423,2
POS,POSEIDON NICKEL LIMITED,129353174,2023-04-28T16:14:10+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p574h2kqb7md.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,10036000.0,$A,7233210,252430.14650731697,9
OMA,OMEGA OIL & GAS LIMITED,35976375,2023-04-28T07:53:55+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p33rqqpy7b31.pdf,Quarterly Activities Report and Appendix 5B,9948000.0,$A,1130213,158162.13462058647,8
EG1,EVERGREEN LITHIUM LIMITED,60661231,2023-04-28T16:35:44+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5bhzfrsj1r7.pdf,Quarterly Activities and Cash Flow Report,9909000.0,$A,108712,39647.43750562325,5
3DA,AMAERO INTERNATIONAL LTD,52105652,2023-04-26T08:47:47+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nznb4pjnhdl4.pdf,Quarterly Activities Report and Appendix 4C,9785000.0,$A,143403,17788.193197104218,3
TLM,TALISMAN MINING LIMITED,34839265,2023-04-28T17:32:44+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5mczjsmfpbm.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,9723000.0,$A,295848,46387.63820263035,5
MCL,MIGHTY CRAFT LIMITED,26607768,2023-04-27T09:47:49+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1tdrn4974t3.pdf,Appendix 4C - Quarterly cashflow,9678000.0,$A,355530,31371.760787783736,5
RDM,RED METAL LIMITED,16454647,2023-04-28T14:16:43+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4tbyhvjs8w0.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,9591000.0,$A,103836,6552.234866187412,2
MLM,METALLICA MINERALS LIMITED,22965574,2023-04-21T09:25:22+1000,https://announcements.asx.com.au/asxpdf/20230421/pdf/45nw3x0l5xj41z.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,9563000.0,$A,923724,25072.72944946408,4
KSN,KINGSTON RESOURCES LIMITED,43643634,2023-04-27T08:37:36+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p18zy0c7jv80.pdf,Appendix 5B Cash Flow Report,9542000.0,$A,337972,30314.274538720092,5
RZI,RAIZ INVEST LIMITED,32705913,2023-04-27T08:26:36+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p17mpj1dcfm9.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,9524000.0,$A,48558,17731.444100391556,3
ATX,AMPLIA THERAPEUTICS LIMITED,15908454,2023-04-26T10:02:18+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzxxkr1cljnr.pdf,Quarterly Activities and Cashflow Reports - March 23 Qtr,9257000.0,$A,365168,44233.35893488369,5
FYI,FYI RESOURCES LIMITED,38484347,2023-04-27T08:30:12+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p17yrcvzlvms.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,9169000.0,$A,386464,53751.47788966523,5
1MC,MORELLA CORPORATION LIMITED,48788644,2023-04-27T13:51:10+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p25h92g8mn10.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,9103000.0,$A,7153071,55614.87787549058,5
N1H,N1 HOLDINGS LIMITED,15850003,2023-04-26T14:04:05+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p07z5sd584hr.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,9042000.0,$A,10706,2031.0511790875826,1
LVH,LIVEHIRE LIMITED,18733053,2023-04-28T16:07:31+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p56f0pczbs4z.pdf,Quarterly Activities Report and Appendix 4C,8901000.0,$A,421014,33362.548803526006,5
GW1,GREENWING RESOURCES LTD,29981955,2023-04-28T16:25:35+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p58ns8hq6d88.pdf,Monthly Activities/Appendix 5B Cash Flow Report,8877000.0,$A,114216,30340.61621118898,5
IIQ,INOVIQ LTD,46009351,2023-04-28T09:22:25+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3rcg4gdw4wz.pdf,Appendix 4C and Quarterly Activities Report - March 2023,8827000.0,$A,51027,31578.161716316576,5
TUL,TULLA RESOURCES PLC,108126145,2023-04-21T17:29:13+1000,https://announcements.asx.com.au/asxpdf/20230421/pdf/45nwqnlbsptzlq.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,8810000.0,$A,432690,131497.59772063946,7
ESS,ESSENTIAL METALS LIMITED,117729345,2023-04-11T23:21:35+1000,https://announcements.asx.com.au/asxpdf/20230412/pdf/45nkks8r69903l.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,8742000.0,$A,318871,180723.62014669823,8
ACR,ACRUX LIMITED,13544246,2023-04-26T07:34:18+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzdkr3fxltdg.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,8727000.0,$A,306251,15645.868364480219,3
SOR,STRATEGIC ELEMENTS LIMITED,50280012,2023-04-28T17:45:55+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5nvrfycr8vg.pdf,SOR Quarterly Update and Appendix 4C,8683000.0,$A,314934,33884.77260488201,5
LCL,LCL RESOURCES LIMITED,28594961,2023-04-28T10:49:40+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p466p4psmzmn.pdf,March 2023 Quarterly Report and Appendix 5B,8663000.0,$A,2182540,78536.64549254972,6
MX1,MICRO-X LIMITED,64295679,2023-04-27T09:31:06+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1nt8tlwc6mn.pdf,MX1 - Quarterly Cash Flow and Activities Report,8568000.0,$A,342545,34666.76253375169,5
HIO,HAWSONS IRON LTD,46872624,2023-04-27T09:18:46+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1kc6v1pyjdg.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,8545000.0,$A,5362615,226287.383043358,8
ANL,AMANI GOLD LIMITED,25143441,2023-04-27T22:10:18+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2xjjdd8rvpd.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,8535000.0,$A,164034,170.89118403061477,1
WA8,WARRIEDAR RESOURCES LIMITED,43541684,2023-04-21T09:13:55+1000,https://announcements.asx.com.au/asxpdf/20230421/pdf/45nw2ygvqrqhtz.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,8513000.0,$A,241045,23497.0177507137,4
MMA,MARONAN METALS LIMITED,36000121,2023-04-28T13:04:57+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4lh2q1qkqrx.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,8408000.0,$A,113445,27282.596234887547,5
CEL,CHALLENGER GOLD LIMITED,132797805,2023-05-04T18:04:19+1000,https://announcements.asx.com.au/asxpdf/20230504/pdf/05pd21fxwqy37b.pdf,Updated Appendix 5B,8342000.0,$A,776902,134736.60860841972,7
HZR,HAZER GROUP LIMITED,117606183,2023-04-25T23:50:40+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nz8y1wpx4g3n.pdf,Appendix 4C - quarterly,8337000.0,$ A,294226,168510.31300398405,8
LCY,LEGACY IRON ORE LIMITED,147357003,2023-04-28T15:00:52+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4xz4cw6frch.pdf,Quarterly Appendix 5B Cash Flow Report,8306000.0,$A,2297648,79719.97982926064,6
BGD,BARTON GOLD HOLDINGS LIMITED,46637507,2023-04-21T11:06:07+1000,https://announcements.asx.com.au/asxpdf/20230421/pdf/45nw9h66nby10d.pdf,Quarterly Cashflow Report,8287000.0,$A,121697,37254.58425545621,5
YBR,YELLOW BRICK ROAD HOLDINGS LIMITED,19582887,2023-04-28T10:03:04+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p427b98xcf3r.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,8279000.0,$A,93443,5671.0120756607685,2
LM1,LEEUWIN METALS LTD,19007502,2023-04-28T14:56:38+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4xrkdzsnmkq.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,8263000.0,$A,75882,29669.272095077413,5
TMT,TECHNOLOGY METALS AUSTRALIA LIMITED,69928646,2023-04-19T12:10:55+1000,https://announcements.asx.com.au/asxpdf/20230419/pdf/45nt0n567kjtlj.pdf,Quarterly Activities Report and Appendix 5B Mar 2023,8113000.0,$A,193498,58853.01725074564,6
BLG,BLUGLASS LIMITED,67234009,2023-04-20T09:48:09+1000,https://announcements.asx.com.au/asxpdf/20230420/pdf/45nv21yfnprrwd.pdf,App 4C Qtr Ended 31 March 2023,8110000.0,$A,2102538,84899.73285013063,6
GWR,GWR GROUP LIMITED,22485166,2023-04-27T17:38:30+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p2kc75k1g49p.pdf,March Quarter Activities Report and Appendix 5B,8101000.0,$A,82097,3563.4914820546046,1
KZA,KAZIA THERAPEUTICS LIMITED,39905095,2023-05-09T16:29:12+1000,https://announcements.asx.com.au/asxpdf/20230509/pdf/05pjnmyvv6cqfv.pdf,Quarterly Activities/Appendix 4C Cash Flow Report - updated,8025000.0,$A,88804,17197.290393716983,3
NNL,NORDIC NICKEL LIMITED,27077876,2023-04-25T21:15:58+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nz9x7fkm10b1.pdf,Quarterly Activities Report & Appendix 5B,8017000.0,$A,77473,22600.095011256035,4
CBE,COBRE LIMITED,21330059,2023-04-28T16:44:13+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5chtjhz6g5d.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,7936000.0,$A,445819,42036.07308781599,5
SOV,SOVEREIGN CLOUD HOLDINGS LIMITED,8485017,2023-04-21T09:29:51+1000,https://announcements.asx.com.au/asxpdf/20230421/pdf/45nw4mrqrq0wpw.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,7916000.0,$A,154842,11208.784221552725,3
ITM,ITECH MINERALS LTD,28102219,2023-04-12T07:51:44+1000,https://announcements.asx.com.au/asxpdf/20230412/pdf/45nklfcpdn9gm4.pdf,Quarterly Activities and Cashflow Report 31 March 2023,7821000.0,$A,232617,51542.99026680824,5
YOW,YOWIE GROUP LTD,6119901,2023-04-28T09:31:52+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3ssq3vsmqsh.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,7736000.0,$US,69005,1689.0353779813702,1
SIV,SIV CAPITAL LIMITED,9233804,2023-04-18T16:59:36+1000,https://announcements.asx.com.au/asxpdf/20230418/pdf/45ns2mgltnvd9x.pdf,SIV Capital Limited - App 4C and Quarterly Activities Report,7693000.0,$A,14317,2068.9769493898284,1
CPV,CLEARVUE TECHNOLOGIES LIMITED,37985737,2023-04-28T16:03:47+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p55rkfwc6mh8.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,7686000.0,$A,349538,62046.196352404884,6
BKT,BLACK ROCK MINING LIMITED,113613134,2023-04-28T07:53:35+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p31pc067z3vq.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,7628000.0,$A,1752067,224305.75013607545,8
NXS,NEXT SCIENCE LIMITED,113838771,2023-04-21T09:25:26+1000,https://announcements.asx.com.au/asxpdf/20230421/pdf/45nw4974291tqm.pdf,Appendix 4C - 31 March 2023,7610000.0,$USD,110364,57366.40895208132,5
PAT,PATRIOT LITHIUM LIMITED,23876876,2023-04-28T09:05:54+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3m0mmck23m0.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,7577000.0,$A,328882,110649.09474712936,7
CAI,CALIDUS RESOURCES LIMITED,94814068,2023-04-26T20:16:04+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p0w0lb37ml8x.pdf,Quarterly Activities Report and Quarterly Cashflow Report,7547000.0,$A,1172970,223721.94354141556,8
EOF,ECOFIBRE LIMITED,69842910,2023-04-28T05:52:23+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p32qjnwl456c.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,7544000.0,$A,53846,13468.522902478107,3
AGN,ARGENICA THERAPEUTICS LIMITED,35406296,2023-04-26T22:38:02+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p0vykxbsbf39.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,7500000.0,$A,57417,22529.17571992764,4
MHI,MERCHANT HOUSE INTERNATIONAL LIMITED,4713325,2023-04-26T12:29:11+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p04ss2j2fj2r.pdf,Quarterly Activities & Cashflow Report,7493000.0,$A,48301,2151.642018599536,1
FMS,FLINDERS MINES LIMITED,70916402,2023-04-28T08:19:47+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p37jf6dh2kcq.pdf,Quarterly Cashflow Report,7419000.0,$A,8179,4830.488119525683,2
HCH,HOT CHILI LIMITED,127806370,2023-04-28T16:14:42+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p583xzjzjhrf.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,7389000.0,$A,187699,183985.8217387573,8
SES,SECOS GROUP LTD,29080553,2023-04-26T08:56:15+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzng8hs9843q.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,7384000.0,$A,347347,17314.032569152794,3
ATC,ALTECH BATTERIES LTD,131262460,2023-04-28T12:21:35+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4gb2pdr43cg.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,7381000.0,$A,1560299,150677.58474970702,7
